retailer,estimated_tires,actual_date,registration_number,name_of_business,contact_person,location,mailing_address,city,province,postal_code,phone_number,fax_number,county,km,time,round_trip_km,round_trip_time,round_trip_cost,latitude,longitude
1166,175,1/17/2023,1166.0,Caissie & Vienneau Ltd.,Normand Vienneau,1357 Main Street,1357 Main Street,Shippigan (Le Goulet),NB,E8S 2M4,(506) 336-4377,(506) 336-4377,3,264.817,3.210277777777778,529.634,6.420555555555556,1263.0833333333333,47.70546450000001,-64.707674
1454,250,3/23/2022,1454.0,Pneus du Boulevard,Andre Landry,152 Blvd. J.D. Gauthier,152 Bvld. J.D. Gauthier,Shippagan,NB,E8G 2K9,(506) 336-0011,(506) 336-0012,3,264.943,3.200833333333333,529.886,6.401666666666666,1260.25,47.7444664,-64.72078189999999
1454,400,4/27/2022,1454.0,Pneus du Boulevard,Andre Landry,152 Blvd. J.D. Gauthier,152 Bvld. J.D. Gauthier,Shippagan,NB,E8G 2K9,(506) 336-0011,(506) 336-0012,3,264.943,3.200833333333333,529.886,6.401666666666666,1260.25,47.7444664,-64.72078189999999
1454,500,7/4/2022,1454.0,Pneus du Boulevard,Andre Landry,152 Blvd. J.D. Gauthier,152 Bvld. J.D. Gauthier,Shippagan,NB,E8G 2K9,(506) 336-0011,(506) 336-0012,3,264.943,3.200833333333333,529.886,6.401666666666666,1260.25,47.7444664,-64.72078189999999
1454,600,12/22/2022,1454.0,Pneus du Boulevard,Andre Landry,152 Blvd. J.D. Gauthier,152 Bvld. J.D. Gauthier,Shippagan,NB,E8G 2K9,(506) 336-0011,(506) 336-0012,3,264.943,3.200833333333333,529.886,6.401666666666666,1260.25,47.7444664,-64.72078189999999
1454,300,9/1/2022,1454.0,Pneus du Boulevard,Andre Landry,152 Blvd. J.D. Gauthier,152 Bvld. J.D. Gauthier,Shippagan,NB,E8G 2K9,(506) 336-0011,(506) 336-0012,3,264.943,3.200833333333333,529.886,6.401666666666666,1260.25,47.7444664,-64.72078189999999
1454,300,10/12/2022,1454.0,Pneus du Boulevard,Andre Landry,152 Blvd. J.D. Gauthier,152 Bvld. J.D. Gauthier,Shippagan,NB,E8G 2K9,(506) 336-0011,(506) 336-0012,3,264.943,3.200833333333333,529.886,6.401666666666666,1260.25,47.7444664,-64.72078189999999
3269,200,4/27/2022,3269.0,Dan & Marc Auto Plus Ltee,Daniel Paulin,179 Boulevard JD Gauthier,179 Boulevard JD Gauthier,Shippagan,NB,E8S 1M7,(506) 336-4174,,3,265.238,3.2019444444444445,530.476,6.403888888888889,1260.5833333333337,47.744309,-64.7164806
2306,100,3/16/2022,2306.0,Robert Lawrence Auto Service Ltd.,Rachel Kenney,1 Hartland Bridge Hill Road,1 Hartland Bridge Hill Road,Somerville,NB,E7P 2S6,(506) 375-6630,,2A,173.892,1.8497222222222225,347.784,3.699444444444445,854.9166666666666,46.2961701,-67.53242689999999
2306,300,10/20/2022,2306.0,Robert Lawrence Auto Service Ltd.,Rachel Kenney,1 Hartland Bridge Hill Road,1 Hartland Bridge Hill Road,Somerville,NB,E7P 2S6,(506) 375-6630,,2A,173.892,1.8497222222222225,347.784,3.699444444444445,854.9166666666666,46.2961701,-67.53242689999999
3519,120,7/27/2022,3519.0,Southfield Mechanical,Paul Steeves,789  Route 865,789 Route 865,Southfield,NB,E4E 5P4,(506) 839-2793,,12,122.288,1.478888888888889,244.576,2.957777777777778,743.6666666666667,45.5961943,-65.6193838
2313,200,1/10/2023,2313.0,Ghost Road Auto & Marina Ltd.,Bill Browrigg,"R.R.#2, Ghost Road",P.O. Box 3934,St. Andrews,NB,E5B 3S7,(506) 529-8014,,8,183.809,2.172222222222222,367.618,4.344444444444444,951.6666666666666,45.1116787,-67.0871974
1199,1000,9/5/2022,1199.0,Goguen Mag Wheels & Tires Inc.,Paul Goguen,4636 rue Principale,4636 rue Principale,St. Antoine,NB,E4V 1R5,(506) 525-2323,(506) 525-9528,4,143.522,1.7538888888888888,287.044,3.5077777777777777,826.1666666666666,46.3698728,-64.7595908
1336,0,9/7/2022,1336.0,Donald Cormier Garage & Fils,France Cormier,49 Ave. Louis J. Robichaud,49 Ave. Louis J. Robichaud,St. Antoine,NB,E4V 1J3,(506) 525-2544,(506) 525-2544,4,144.824,1.7852777777777775,289.648,3.5705555555555555,835.5833333333334,46.3607018,-64.7507207
1336,200,9/7/2022,1336.0,Donald Cormier Garage & Fils,France Cormier,49 Ave. Louis J. Robichaud,49 Ave. Louis J. Robichaud,St. Antoine,NB,E4V 1J3,(506) 525-2544,(506) 525-2544,4,144.824,1.7852777777777775,289.648,3.5705555555555555,835.5833333333334,46.3607018,-64.7507207
2922,1000,10/14/2022,2922.0,Yvon Cormier Auto Salvage Inc.,Yvon Cormier,4817 Route 115 McKees Mills,4817 Route 115 McKees Mills,St. Antoine,NB,E4V 2T1,(506) 525-2337,,4,145.287,1.781388888888889,290.574,3.562777777777778,834.4166666666666,46.3833287,-64.7453163
1040,120,5/10/2023,1040.0,Garage Dumas & Frères,Alain Dumas,"759 rue principale, Route 275","259 rue Principale, Route 275",Saint-Arthur,NB,E3N 5S2,(506) 753-7177,(506) 759-9531,5,351.824,3.794722222222222,703.648,7.589444444444444,1438.4166666666667,47.9057879,-66.784047
1438,150,7/12/2022,1438.0,Garage Daniel Bois,Daniel Bois,264 rue Principale,264 rue Principale,St. Basile,NB,E7C 1H8,(506) 263-5972,(506) 263-5972,9,315.798,3.144722222222222,631.596,6.289444444444444,1243.4166666666667,47.3560122,-68.2279921
1438,100,3/1/2023,1438.0,Garage Daniel Bois,Daniel Bois,264 rue Principale,264 rue Principale,St. Basile,NB,E7C 1H8,(506) 263-5972,(506) 263-5972,9,315.798,3.144722222222222,631.596,6.289444444444444,1243.4166666666667,47.3560122,-68.2279921
2976,300,9/16/2022,2976.0,Garage Danny Beaulieu,Danny Beaulieu,46 Blvd. Centre Madawaska,46 Blvd. Centre Madawaska,Saint Basile,NB,E7C 1R8,(506) 263-8767,,9,319.359,3.1547222222222224,638.718,6.309444444444445,1246.4166666666667,47.3649069,-68.2704131
3343,150,8/31/2022,3343.0,Conrad Lavoie et Fils Ltee,Sylvain Pelletie,37 rue Principale,37 rue Principale,St. Basile,NB,E7C 2C9,(506) 263-5344,,9,314.951,3.1275,629.902,6.255,1238.2499999999998,47.3536972,-68.2173442
1381,100,4/27/2022,1381.0,Vance's Garage,Kevin Vance,119 Brunswick St.,119 Brunswick St.,St. George,NB,E5C 1A7,(506) 755-3719,,8,152.379,2.035277777777778,304.758,4.070555555555556,910.5833333333334,45.1298942,-66.83349079999999
1381,200,12/15/2022,1381.0,Vance's Garage,Kevin Vance,119 Brunswick St.,119 Brunswick St.,St. George,NB,E5C 1A7,(506) 755-3719,,8,152.379,2.035277777777778,304.758,4.070555555555556,910.5833333333334,45.1298942,-66.83349079999999
3526,200,3/16/2022,3526.0,Dept of Transportation (Vehicle Management Agency),Darcy Stewart,79 Mount Pleasant Road,79 Mount Pleasant Road,St. George,NB,E5C 3S9,(506) 755-4072,,8,148.107,1.988888888888889,296.214,3.977777777777778,896.6666666666666,45.128014,-66.8075096
1422,350,10/13/2022,1422.0,Losier Station Service,Mario Losier,3876 Blvd. des Fondateurs,3876 Blvd. des Fondateurs,St. Isidore,NB,E8M 1C2,(506) 358-2829,(506) 358-1113,3,244.856,2.8294444444444444,489.712,5.658888888888889,1148.8333333333333,47.551374,-65.061082
1009,200,5/3/2023,1009.0,Garage Dionne Ltd.,Michel Dionne,129 Blvd Isadore Boucher,129 Blvd Isadore Boucher,St. Jacques,NB,E1B 1V6,(506) 735-7804,(506) 739-6084,9,333.051,3.3005555555555555,666.102,6.601111111111111,1290.1666666666667,47.4329763,-68.3872105
2321,83,6/13/2022,2321.0,LCD Entreprise Ltee,Luc Rossignol,460 chemin Mont Farlagne,460 chemin Mont Farlagne,St Jacques,NB,E7B 2X1,(506) 736-6310,,9,330.025,3.266388888888889,660.05,6.532777777777778,1279.9166666666667,47.4185184,-68.384579
2321,200,7/17/2023,2321.0,LCD Entreprise Ltee,Luc Rossignol,460 chemin Mont Farlagne,460 chemin Mont Farlagne,St Jacques,NB,E7B 2X1,(506) 736-6310,,9,330.025,3.266388888888889,660.05,6.532777777777778,1279.9166666666667,47.4185184,-68.384579
2538,200,9/20/2022,2538.0,Centre de l'Auto Vincent Cyr/714599 NB Inc.,Clement Levesque,581 Isadore Boucher,581 Isadore Boucher,St. Jacques,NB,E7B 1Y3,(506) 739-8170,(506) 736-6403,9,329.897,3.2713888888888887,659.794,6.542777777777777,1281.4166666666663,47.41041999999999,-68.36797
3124,200,1/24/2023,3124.0,Garage Side-Tracks,Brian St.-Onge,143 Madawaska River Road,143 Madawaska River Road,St. Jacques,NB,E7B 2E5,(506) 736-9067,,9,333.083,3.301388888888889,666.166,6.602777777777778,1290.4166666666667,47.4326409,-68.3873459
3498,100,8/8/2023,3498.0,Garage A Vince,Lisa Lizotte Volpe,75 rue Industrielle,75 rue Industrielle,St-Jacques,NB,E7B 1T2,(506) 736-8936,,9,333.221,3.3044444444444445,666.442,6.608888888888889,1291.3333333333333,47.4297987,-68.4050065
1856,50,6/8/2022,1856.0,J.M.L. Garage Ltd.,Marc Michaud,3 rue Parc Industriel,"3, rue Parc Industriel",St. Leonard,NB,E7E 2A9,(506) 423-7823,(506) 423-7823,9,284.028,2.8544444444444443,568.056,5.708888888888889,1156.3333333333333,47.1735815,-67.9291484
1921,0,7/27/2022,1921.0,The Flat Fixer,Gilles Michaud,421 rue Principale,421 Rue Principale,Saint-Léonard,NB,E7E 2J1,(506) 423-7533,(506) 423-7682,9,284.086,2.853055555555556,568.172,5.706111111111111,1155.9166666666667,47.174465,-67.9296094
1921,400,12/20/2022,1921.0,The Flat Fixer,Gilles Michaud,421 rue Principale,421 Rue Principale,Saint-Léonard,NB,E7E 2J1,(506) 423-7533,(506) 423-7682,9,284.086,2.853055555555556,568.172,5.706111111111111,1155.9166666666667,47.174465,-67.9296094
3552,200,8/21/2023,3552.0,Plourde Alignment,Steven Plourde,637 rue Principale,637 rue Principale,St. Leonard,NB,E7E 2J3,(506) 423-1447,,,283.203,2.8375,566.406,5.675,1151.25,47.16691960000001,-67.92604020000002
3552,200,7/19/2022,3552.0,Plourde Alignment,Steven Plourde,637 rue Principale,637 rue Principale,St. Leonard,NB,E7E 2J3,(506) 423-1447,,,283.203,2.8375,566.406,5.675,1151.25,47.16691960000001,-67.92604020000002
2774,500,11/2/2022,2774.0,Garage Jean-Marc Roy,Jean-Marc Roy,3 rue Turcotte,3 rue Turcotte,St. Quentin,NB,E8A 2A6,(506) 235-3266,,5A,337.639,3.5027777777777778,675.278,7.005555555555556,1350.8333333333337,47.5193105,-67.39118359999999
3257,250,5/10/2022,3257.0,Polobu Tire Inc. / OK Tire St-Quentin,Louise Raymond/Paul Aubut,5 rue Mgr Martin Quest,5 rue Mgr Martin Ouest,Saint Quentin,NB,E8A 1W8,(506) 235-2120,,5A,337.008,3.486666666666667,674.016,6.973333333333334,1346.0,47.5133484,-67.39328189999999
3257,400,11/2/2022,3257.0,Polobu Tire Inc. / OK Tire St-Quentin,Louise Raymond/Paul Aubut,5 rue Mgr Martin Quest,5 rue Mgr Martin Ouest,Saint Quentin,NB,E8A 1W8,(506) 235-2120,,5A,337.008,3.486666666666667,674.016,6.973333333333334,1346.0,47.5133484,-67.39328189999999
1686,200,1/9/2023,1686.0,Canadian Tire,Rachel,250 King Street,250 King Street,St. Stephen,NB,E3L 2E5,(506) 466-4139,(506) 466-4918,8,176.859,2.111388888888889,353.718,4.222777777777778,933.4166666666669,45.20579679999999,-67.2738853
3235,300,10/25/2022,3235.0,Cozy Cab & Towing,Carl Omar,"275 Heathland Road, Route 740","275 Heathland Road, Route 740",St. Stephen,NB,E3L 5C3,(506) 465-8476,,8,178.195,2.125555555555556,356.39,4.251111111111111,937.6666666666669,45.2027642,-67.2962297
1374,300,5/15/2023,1374.0,Garage Roger & Fils Ltée.,Roger Hebert,7305 Route 313,7305 Route 313,Ste-Cecile,NB,E8T 2X8,(506) 344-5184,,3,284.041,3.488888888888889,568.082,6.977777777777778,1346.6666666666667,47.8503745,-64.6781361
3396,0,9/13/2022,3396.0,Leger Environmental,Carla Garland,"Grub Road, Boundary Creek","Grub Road, Boundary Creek",Moncton,NB,E1E 0G7,(506) 855-6964,,11,147.86,1.6352777777777778,295.72,3.270555555555556,790.5833333333333,46.0960976,-64.87434999999999
1344,0,3/3/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1344,0,4/26/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1344,0,6/14/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1344,0,7/18/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1344,0,8/17/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1344,0,9/14/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1344,0,9/29/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1344,0,10/20/2022,1344.0,Norrad Chrysler Plymouth Ltd.,Ann Jackson,40 Leonard Dr.,40 Leonard Dr.,Sussex,NB,E4E 2R4,(506) 433-1890,(506) 433-5362,12,100.486,1.2925,200.972,2.585,687.75,45.7254,-65.49654799999999
1382,0,6/9/2022,1382.0,Sussex Tire Service Ltd.,Don or Ernie,,"Box 23-116, Leonard Dr.",Sussex,NB,E4E 2R1,(506) 433-2166,(506) 433-6600,12,,,,,,,
1382,0,7/4/2022,1382.0,Sussex Tire Service Ltd.,Don or Ernie,,"Box 23-116, Leonard Dr.",Sussex,NB,E4E 2R1,(506) 433-2166,(506) 433-6600,12,,,,,,,
1382,0,8/11/2022,1382.0,Sussex Tire Service Ltd.,Don or Ernie,,"Box 23-116, Leonard Dr.",Sussex,NB,E4E 2R1,(506) 433-2166,(506) 433-6600,12,,,,,,,
1382,0,9/13/2022,1382.0,Sussex Tire Service Ltd.,Don or Ernie,,"Box 23-116, Leonard Dr.",Sussex,NB,E4E 2R1,(506) 433-2166,(506) 433-6600,12,,,,,,,
1382,0,10/17/2022,1382.0,Sussex Tire Service Ltd.,Don or Ernie,,"Box 23-116, Leonard Dr.",Sussex,NB,E4E 2R1,(506) 433-2166,(506) 433-6600,12,,,,,,,
1876,0,2/14/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,3/3/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,3/17/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,6/9/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,7/11/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,200,7/11/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,200,12/15/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,8/22/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,375,8/22/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,9/14/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,10/6/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,0,10/20/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
1876,400,11/16/2022,1876.0,Canadian Tire (J&C Dubois Ltd.),Brian Hutchins,Gateway Mall,"138 Main Street, Suite 17",Sussex,NB,E4E 3E1,(506) 433-3201,(506) 433-4457,12,98.542,1.3138888888888889,197.084,2.6277777777777778,694.1666666666667,45.7278706,-65.52961140000001
3564,40,7/13/2022,3564.0,Downey Ford Sales Ltd.,Adam Young,1575 Riverview Drive East,1575 Riverview Drive East,Sussex,NB,E4E 1A3,(506) 433-9000,,12,97.4,1.2619444444444443,194.8,2.523888888888889,678.5833333333334,45.7213866,-65.5355309
2722,200,6/9/2022,2722.0,General Auto Services,Ron Hays,65 Moffat Avenue,65 Moffat Avenue,Sussex,NB,E4E 5L5,(506) 433-3590,,12,99.364,1.3033333333333332,198.728,2.6066666666666665,691.0,45.7240495,-65.5088948
2722,200,8/24/2022,2722.0,General Auto Services,Ron Hays,65 Moffat Avenue,65 Moffat Avenue,Sussex,NB,E4E 5L5,(506) 433-3590,,12,99.364,1.3033333333333332,198.728,2.6066666666666665,691.0,45.7240495,-65.5088948
2722,200,10/6/2022,2722.0,General Auto Services,Ron Hays,65 Moffat Avenue,65 Moffat Avenue,Sussex,NB,E4E 5L5,(506) 433-3590,,12,99.364,1.3033333333333332,198.728,2.6066666666666665,691.0,45.7240495,-65.5088948
3474,100,6/27/2022,3474.0,Ken Long Automotive,Ken Long,32 Dutchvalley Road,32 Dutchvalley Road,Sussex Corner,NB,E4E 2Y1,(506) 433-6947,,12,106.94,1.362777777777778,213.88,2.725555555555556,708.8333333333333,45.7037584,-65.472835
3474,100,10/31/2022,3474.0,Ken Long Automotive,Ken Long,32 Dutchvalley Road,32 Dutchvalley Road,Sussex Corner,NB,E4E 2Y1,(506) 433-6947,,12,106.94,1.362777777777778,213.88,2.725555555555556,708.8333333333333,45.7037584,-65.472835
3051,125,9/14/2022,3051.0,Nadair's Auto Clinic Ltd.,Nick Adair,1150 Main St.,1150 Main St.,Sussex Corner,NB,E4E 2G8,(506) 433-8507,,12,105.893,1.3502777777777777,211.786,2.700555555555556,705.0833333333333,45.7117578,-65.4820668
2490,50,8/22/2022,2490.0,Merle Smith & Sons Ltd.,Sherrill Smith,923 Route 102 Hwy.,932 Route 102 Hwy.,Swan Creek,NB,E2V 2X9,(506) 488-2165,,13,59.172,0.7744444444444445,118.344,1.548888888888889,532.3333333333334,45.85922120000001,-66.2705361
3170,400,8/8/2022,3170.0,Andy MacNeil's Autohaus,Andy MacNeil,28 Nashwaak Road,28 Naahwaak Road,Taymouth,NB,E6C 1Z8,(506) 367-2022,,10,78.222,0.9369444444444444,156.444,1.873888888888889,581.0833333333333,46.18622,-66.6130111
3170,300,11/18/2022,3170.0,Andy MacNeil's Autohaus,Andy MacNeil,28 Nashwaak Road,28 Naahwaak Road,Taymouth,NB,E6C 1Z8,(506) 367-2022,,10,78.222,0.9369444444444444,156.444,1.873888888888889,581.0833333333333,46.18622,-66.6130111
2664,100,7/9/2022,2664.0,JC Auto Salvage,Rene Carter,300 Boon Road,300 Boon Road,Three Tree Creek,NB,E5O 1A7,(506) 368-1815,,13,87.046,1.1469444444444443,174.092,2.293888888888889,644.0833333333333,45.6977827,-66.6429813
3457,150,6/30/2022,3457.0,One Stop Auto Care,Sterling Perley,71 New Road,71 New Road,Tobique First Nation,NB,E7H 3E4,(506) 273-3655,,11,235.892,2.4972222222222222,471.784,4.9944444444444445,1049.1666666666667,46.7795165,-67.7074152
3457,150,6/30/2022,3457.0,One Stop Auto Care,Sterling Perley,71 New Road,71 New Road,Tobique First Nation,NB,E7H 3E4,(506) 273-3655,,11,235.892,2.4972222222222222,471.784,4.9944444444444445,1049.1666666666667,46.7795165,-67.7074152
3457,200,11/10/2022,3457.0,One Stop Auto Care,Sterling Perley,71 New Road,71 New Road,Tobique First Nation,NB,E7H 3E4,(506) 273-3655,,11,235.892,2.4972222222222222,471.784,4.9944444444444445,1049.1666666666667,46.7795165,-67.7074152
1516,100,8/2/2022,1516.0,Toner GMC Chevrolet Buick Ltd.,Annick Robichaud,2892 rue Principale,CP 3650 Succ Bureau Chef,Tracadie-Sheila,NB,E1X 1G5,(506) 395-2263,(506) 395-5083,3,239.152,2.846388888888889,478.304,5.692777777777778,1153.9166666666667,47.54333949999999,-64.9179853
2120,60,9/6/2022,2120.0,Hatheway (Tracadie) Ltee,Joel Brideau,3318 rue LaChapelle,3318 rue LaChapelle,Tracadie-Sheila,NB,E1X 1G5,(506) 395-2208,(506) 395-1575,3,238.069,2.932777777777778,476.138,5.865555555555556,1179.8333333333337,47.5440452,-64.9426526
2320,200,6/9/2022,2320.0,Canadian Tire (Gestion G&S Lemay Holdings),Suzanne Aubin,450 du Moulin,450 du Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-4313,,3,233.859,2.8291666666666666,467.718,5.658333333333333,1148.75,47.521969,-64.9164315
2459,500,8/16/2022,2459.0,Garage Denis Sonier,Denis Sonier,4191 Chemin Foster,4191 Chemin Foster,Sheila,NB,E1X 1C3,(506) 393-4640,,3,231.269,2.801111111111111,462.538,5.602222222222222,1140.3333333333333,47.48349200000001,-64.950879
2459,450,11/29/2022,2459.0,Garage Denis Sonier,Denis Sonier,4191 Chemin Foster,4191 Chemin Foster,Sheila,NB,E1X 1C3,(506) 393-4640,,3,231.269,2.801111111111111,462.538,5.602222222222222,1140.3333333333333,47.48349200000001,-64.950879
2468,2000,4/28/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2468,2000,6/2/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2468,3000,6/2/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2468,1000,7/28/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2468,2000,8/2/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2468,2000,11/4/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2468,2000,11/29/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2468,500,12/28/2022,2468.0,Garage Centreville (OK Tire Center Ltd.),Rejean Godin,383 Rue-du-Moulin,383 Rue-du-Moulin,Tracadie-Sheila,NB,E1X 1A4,(506) 395-6060,,3,233.799,2.8325,467.598,5.665,1149.75,47.5241659,-64.91313199999999
2626,300,6/1/2022,2626.0,Centre du Pneu (2004) Enrg.,Hector Paulin,3361 rue Principale,3361 rue Principale,Tracadie-Sheila,NB,E1X 1A4,(506) 395-5903,(506) 393-0814,3,233.563,2.832777777777778,467.126,5.665555555555556,1149.8333333333333,47.5234453,-64.91080760000001
2626,0,10/19/2022,2626.0,Centre du Pneu (2004) Enrg.,Hector Paulin,3361 rue Principale,3361 rue Principale,Tracadie-Sheila,NB,E1X 1A4,(506) 395-5903,(506) 393-0814,3,233.563,2.832777777777778,467.126,5.665555555555556,1149.8333333333333,47.5234453,-64.91080760000001
